ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
Property,AssociationFeeFrequency,Association Fee Frequency,"The frequency the association fee is paid (e.g., weekly, monthly, annually, bimonthly, one time).",HOA,"String List, Single",,25.0,,HOAFeeFrequency,Fréquence de paiement des frais à l’association,Frecuencia de Tarifa de Asociación,Active,ddbfc82,100224.0,Open with Enumerations,FeeFrequency,No,"RESI,RLSE,RINC,LAND,MOBI","IDX,OM",2018-12-26 00:00:00,2021-06-17 00:00:00,,AssociationFeeFrequency Field,https://ddwiki.reso.org/display/DDW20/AssociationFeeFrequency+Field,2104951,,,
Property,AssociationFeeIncludes,Association Fee Includes,"The services included with the association fee (e.g., landscaping, trash, water).",HOA,"String List, Multi",,1024.0,,HOAFeeIncludes,Compris dans les frais payés à l’association,Inclusiones de Tarifa de Asociación,Active,7c0916b,100227.0,Open with Enumerations,AssociationFeeIncludes,No,"RESI,RLSE,RINC,LAND,MOBI","IDX,OM",2018-12-26 00:00:00,2021-06-17 00:00:00,,AssociationFeeIncludes Field,https://ddwiki.reso.org/display/DDW20/AssociationFeeIncludes+Field,2104957,,,
Property,AssociationName,Association Name,The name of the homeowner association.,HOA,String,,50.0,,HOAName,Nom de l’association,Nombre de Asociación,Active,b7fef2e,100869.0,,,No,"RESI,RLSE,RINC,LAND,MOBI",,2013-11-19 00:00:00,2021-06-17 00:00:00,,AssociationName Field,https://ddwiki.reso.org/display/DDW20/AssociationName+Field,2104964,,,
Property,AssociationName2,Association Name 2,The name of the second of two homeowner associations.,HOA,String,,50.0,,HOAName2,Nom de l’association 2,Nombre de Asociación2,Active,c861837,100867.0,,,No,"RESI,RLSE,RINC,LAND,MOBI",,2013-11-19 00:00:00,2021-06-17 00:00:00,,AssociationName2 Field,https://ddwiki.reso.org/display/DDW20/AssociationName2+Field,2104969,,,
Property,AssociationPhone,Association Phone,The phone number of the homeowner association. North American 10-digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,HOA,String,,16.0,,HOAPhone,Numéro de téléphone de l’association,Teléfono de la Asociación,Active,9d380f0,100229.0,,,No,"RESI,RLSE,RINC,LAND,MOBI",,2013-11-19 00:00:00,2021-06-17 00:00:00,,AssociationPhone Field,https://ddwiki.reso.org/display/DDW20/AssociationPhone+Field,2104976,,,
Property,AssociationPhone2,Association Phone 2,The phone number of the second of two homeowner associations. North American 10-digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,HOA,String,,16.0,,HOAPhone2,Numéro de téléphone de l’association 2,Teléfono de la Asociación2,Active,9744e01,100868.0,,,No,"RESI,RLSE,RINC,LAND,MOBI",,2013-11-19 00:00:00,2021-06-17 00:00:00,,AssociationPhone2 Field,https://ddwiki.reso.org/display/DDW20/AssociationPhone2+Field,2104981,,,
Property,AssociationYN,Association Yes/No,Indicates whether there is a homeowner association. A separate Y/N field is needed because not all associations have dues.,HOA,Boolean,,,,HOAYN,Association O/N,Asociación SN,Active,078f34f,100230.0,,,No,"RESI,RLSE,RINC,LAND,MOBI",IDX,2018-12-26 00:00:00,2023-08-25 00:00:00,,AssociationYN Field,https://ddwiki.reso.org/display/DDW20/AssociationYN+Field,2104987,,,
Property,AttachedGarageYN,Attached Garage Yes/No,A flag indicating whether or not the garage is attached to the dwelling.,Structure,Boolean,,,,,Garage attenant O/N,Garaje Adjunto SN,Active,c941b36,100319.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26 00:00:00,2023-08-25 00:00:00,,AttachedGarageYN Field,https://ddwiki.reso.org/display/DDW20/AttachedGarageYN+Field,2104956,,,"Location = ""Garage""If AttachedGarageYN == 'Y' then Vertical Surroundings = ""Attached"", Else Vertical Surroundings = ""Stand-alone"""
Property,AttributionContact,Attribution Contact,A text field to convey a specific contact phone number or email address for the listing firm.,"Listing,AgentOffice,ListOffice",String,,80.0,,,,,Active,9add3bc,,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2022-04-26 00:00:00,2022-04-26 00:00:00,2.0.0,AttributionContact Field,https://ddwiki.reso.org/display/DDW20/AttributionContact+Field,2104993,,,
Property,AvailabilityDate,Availability Date,The date the property will be available for possession/occupation.,"Listing,Closing",Date,,10.0,,,Date de disponibilité,Fecha de Disponibilidad,Active,b37a181,100926.0,,,No,"RLSE,COMS,COML",OM,2016-06-21 00:00:00,2021-06-17 00:00:00,,AvailabilityDate Field,https://ddwiki.reso.org/display/DDW20/AvailabilityDate+Field,2105022,,,
Property,AvailableLeaseType,Available Lease Type,"Information about the available types of lease for the property (i.e., Net, NNN, NN, Gross, Absolute Net, Escalation Clause, Ground Lease, etc.).",Characteristics,"String List, Multi",,75.0,,,,,Active,c945006,,Open with Enumerations,ExistingLeaseType,No,COML,OM,2020-04-22 00:00:00,2020-04-22 00:00:00,2.0.0,AvailableLeaseType Field,https://ddwiki.reso.org/display/DDW20/AvailableLeaseType+Field,2104917,,,
Property,BackOnMarketDate,Back on Market Date,"The date a listing, which had previously gone off market, went back to being on market. This date typically will reflect contractual dates. System timestamp should leverage the term Timestamp rather than Date in the field name.","Listing,Dates",Date,,10.0,,,,,Active,7f4d8fe,,,,No,"RESI,RLSE,RINC,MOBI,FARM",,2019-02-21 00:00:00,2019-02-21 00:00:00,2.0.0,BackOnMarketDate Field,https://ddwiki.reso.org/display/DDW20/BackOnMarketDate+Field,2104918,,,
Property,Basement,Basement,"A list of information and features about the basement (i.e., None/Slab, Finished, Partially Finished, Crawl Space, Dirt, Outside Entrance, Radon Mitigation).",Structure,"String List, Multi",,1024.0,,,Sous-sol,Sótano,Active,70fd102,100892.0,Open with Enumerations,Basement,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,Basement Field,https://ddwiki.reso.org/display/DDW20/Basement+Field,2104962,,,
Property,BasementYN,Basement Yes/No,Indicates whether or not the property has a basement.,Structure,Boolean,,,,,Sous-sol O/N,Sótano Si or No,Active,a2a38ad,101012.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",,2018-12-26 00:00:00,2023-08-25 00:00:00,1.7.0,BasementYN Field,https://ddwiki.reso.org/display/DDW20/BasementYN+Field,2104968,,,
Property,BathroomsFull,Bathrooms Full,"A room containing all four of the four elements constituting a bath: toilet, sink, bathtub, shower head (in tub or stall). Some may considered a sink, toilet and tub (without a shower) a full bath, while others may consider that to be a three-quarters bath. In the event that the BathroomsThreeQuarter field is not in use, this field may represent the sum of all full and three-quarters bathrooms.",Structure,Number,,3.0,,FullBaths,Salles de bains complètes,Baños Completos,Active,22fd5e4,100306.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26 00:00:00,2023-08-25 00:00:00,,BathroomsFull Field,https://ddwiki.reso.org/display/DDW20/BathroomsFull+Field,2104974,,,
Property,BathroomsHalf,Bathrooms Half,"A room containing two of the four elements constituting a bath: toilet, sink, bathtub, shower head (in a tub or stall). A half bath will typically contain a sink and toilet.",Structure,Number,,3.0,,HalfBaths,Demi-salles de bains,Baños Medios,Active,681166b,100307.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26 00:00:00,2023-08-25 00:00:00,,BathroomsHalf Field,https://ddwiki.reso.org/display/DDW20/BathroomsHalf+Field,2104980,,,
Property,BathroomsOneQuarter,Bathrooms One Quarter,"A room containing one of the four elements constituting a bath: toilet, sink, bathtub, shower head (in tub or stall). Examples include a vanity with a sink or a water closet (WC), which is a room with only a toilet.",Structure,Number,,3.0,,QuarterBaths,Quarts de salles de bains,Baños un Cuarto,Active,1170237,100309.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,BathroomsOneQuarter Field,https://ddwiki.reso.org/display/DDW20/BathroomsOneQuarter+Field,2104984,,,
Property,BathroomsPartial,Bathrooms Partial,"The number of partial bathrooms in the property being sold/leased. When used in combination with the BathroomsFull field, this replaces (or is the sum of) all half and one-quarter bathrooms. In the event that the BathroomsThreeQuarter field is not used, BathroomsFull replaces (or is the sum of) all full and three-quarters baths. This field should not be used in combination with the BathroomsOneQuarter or BathroomsHalf fields.",Structure,Number,,3.0,,,Salles de bains partielles,Baños Parciales,Active,cd16597,100943.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,1.4.0,BathroomsPartial Field,https://ddwiki.reso.org/display/DDW20/BathroomsPartial+Field,2104989,,,
Property,BathroomsThreeQuarter,Bathrooms Three Quarter,"A room containing three of the four elements constituting a bath: toilet, sink, bathtub, shower head (in a tub or stall). A typical three-quarters bath will contain a sink, toilet and shower. Some may considered a sink, toilet and tub (without a shower) a three-quarters bath, while others consider this to be a full bath.",Structure,Number,,3.0,,ThreeQuarterBaths,Trois-quarts de salles de bains,Baños Tres Cuartos,Active,b45740b,100308.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,BathroomsThreeQuarter Field,https://ddwiki.reso.org/display/DDW20/BathroomsThreeQuarter+Field,2104996,,,
Property,BathroomsTotalInteger,Bathrooms Total Integer,"The simple sum of the number of bathrooms. For example, for a property with two full bathrooms and one half bathroom, the Bathrooms Total Integer would be 3. Expressing this example as 2.5 would require a non-standard field name. Decimal-based bathrooms are not recommended, they are possible via the Data Dictionary's extensibility.",Structure,Number,,3.0,,,Salles de bains totales,Baños Integral Total,Active,f3f1ced,100928.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26 00:00:00,2023-08-25 00:00:00,,BathroomsTotalInteger Field,https://ddwiki.reso.org/display/DDW20/BathroomsTotalInteger+Field,2105002,,,"Spatial Unit Type = ""Restroom"" Quantity = [value]"
Property,BedroomsPossible,Bedrooms Possible,The sum of BedroomsTotal plus other rooms that may be used as a bedroom but are not defined as a bedroom per local policy.,Structure,Number,,3.0,,,Chambres à coucher possibles,Habitaciones Posibles,Active,23db3e8,100889.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",,2015-09-02 00:00:00,2021-06-17 00:00:00,,BedroomsPossible Field,https://ddwiki.reso.org/display/DDW20/BedroomsPossible+Field,2105008,,,
Property,BedroomsTotal,Bedrooms Total,The total number of bedrooms in the dwelling.,Structure,Number,,3.0,,,Chambres à coucher totales,Habitaciones Total,Active,571ee82,100304.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,BedroomsTotal Field,https://ddwiki.reso.org/display/DDW20/BedroomsTotal+Field,2105014,,,"Spatial Unit Type = ""Bedroom""Quantity = [value]"
Property,BelowGradeFinishedArea,Below Grade Finished Area,The finished area within the structure that is below ground.,Structure,Number,,14.0,2.0,,Superficie finie au-dessous du niveau du sol,Área Completada por Encima del Piso,Active,512d821,100312.0,,,No,"RESI,RLSE,RINC,MOBI,FARM",,2011-11-09 00:00:00,2021-06-17 00:00:00,,BelowGradeFinishedArea Field,https://ddwiki.reso.org/display/DDW20/BelowGradeFinishedArea+Field,2105018,,,"Location = ""Below grade""Finished Status = ""Finished""Area = [value]"
Property,BelowGradeFinishedAreaSource,Below Grade Finished Area Source,"The source of the measurements. This is a pick list of options showing the source of the measurement (e.g., Agent, Assessor, Estimate).",Structure,"String List, Single",,50.0,,,Source des mesures de la superficie finie au-dessous du niveau du sol,Fuente del Área Completada por Encima del Piso,Active,4321e0d,100822.0,Open with Enumerations,AreaSource,No,"RESI,RLSE,RINC,MOBI,FARM",,2016-06-21 00:00:00,2021-06-17 00:00:00,,BelowGradeFinishedAreaSource Field,https://ddwiki.reso.org/display/DDW20/BelowGradeFinishedAreaSource+Field,2105024,,,Origin = [value]
Property,BelowGradeFinishedAreaUnits,Below Grade Finished Area Units,"A pick list of the unit of measurement for the area (e.g., Square Feet, Square Meters).",Structure,"String List, Single",,25.0,,,Unité de mesure de la superficie finie au-dessous du niveau du sol,Unidades de Área Completada por Encima del Piso,Active,360ea7a,100823.0,Open with Enumerations,AreaUnits,No,"RESI,RLSE,RINC,MOBI,FARM",,2016-06-21 00:00:00,2021-06-17 00:00:00,,BelowGradeFinishedAreaUnits Field,https://ddwiki.reso.org/display/DDW20/BelowGradeFinishedAreaUnits+Field,2105032,,,
Property,BelowGradeUnfinishedArea,Below Grade Unfinished Area,The unfinished area within the structure that is below ground.,Structure,Number,,14.0,2.0,,,,Active,9c3dd30,,,,No,"RESI,RLSE,RINC,MOBI,FARM",,2019-02-21 00:00:00,2019-02-21 00:00:00,2.0.0,BelowGradeUnfinishedArea Field,https://ddwiki.reso.org/display/DDW20/BelowGradeUnfinishedArea+Field,2105035,,,
Property,BelowGradeUnfinishedAreaSource,Below Grade Unfinished Area Source,"The source of the measurements of the unfinished area below grade. This is a pick list of options showing the source of the measurement (e.g., Agent, Assessor, Estimate).",Structure,"String List, Single",,50.0,,,,,Active,11591ca,,Open with Enumerations,AreaSource,No,"RESI,RLSE,RINC,MOBI,FARM",,2019-02-21 00:00:00,2019-02-21 00:00:00,2.0.0,BelowGradeUnfinishedAreaSource Field,https://ddwiki.reso.org/display/DDW20/BelowGradeUnfinishedAreaSource+Field,2105042,,,
Property,BelowGradeUnfinishedAreaUnits,Below Grade Unfinished Area Units,"A pick list of the unit of measurement for the unfinished area below grade (e.g., Square Feet, Square Meters).",Structure,"String List, Single",,25.0,,,,,Active,0eb60bf,,Open with Enumerations,AreaUnits,No,"RESI,RLSE,RINC,MOBI,FARM",,2019-02-21 00:00:00,2019-02-21 00:00:00,2.0.0,BelowGradeUnfinishedAreaUnits Field,https://ddwiki.reso.org/display/DDW20/BelowGradeUnfinishedAreaUnits+Field,2105050,,,
Property,BodyType,Body Type,The type of mobile home.,Structure,"String List, Multi",,1024.0,,,Type de maison mobile,Tipo de Conjunto,Active,a6969da,100385.0,Open with Enumerations,BodyType,No,MOBI,IDX,2018-12-26 00:00:00,2021-06-17 00:00:00,,BodyType Field,https://ddwiki.reso.org/display/DDW20/BodyType+Field,2105054,,,
Property,BuilderModel,Builder Model,The builder's model name or number for the property.,Structure,String,,50.0,,,Modèle du constructeur,Modelo Constructor,Active,793856d,100339.0,,,No,"RESI,RLSE,RINC,FARM",,2016-06-21 00:00:00,2021-06-17 00:00:00,,BuilderModel Field,https://ddwiki.reso.org/display/DDW20/BuilderModel+Field,2105059,,,Builder Model = [value]
Property,BuilderName,Builder Name,The name of the builder of the property or builder's tract.,Structure,String,,50.0,,,Nom du constructeur,Nombre Constructor,Active,0ca237b,100338.0,,,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2018-12-26 00:00:00,2021-06-17 00:00:00,,BuilderName Field,https://ddwiki.reso.org/display/DDW20/BuilderName+Field,2105065,,,"Contact Label = ""Builder""Company Name = [value]"
Property,BuildingAreaSource,Building Area Source,"The source of the measurements. This is a pick list of options showing the source of the measurement (e.g., Agent, Assessor, Estimate).",Structure,"String List, Single",,50.0,,,Source des mesures de la superficie en construction,Fuente de Área de Construcción,Active,b559403,100314.0,Open with Enumerations,AreaSource,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2016-06-21 00:00:00,2021-06-17 00:00:00,,BuildingAreaSource Field,https://ddwiki.reso.org/display/DDW20/BuildingAreaSource+Field,2105071,,,Origin = [value]
Property,BuildingAreaTotal,Building Area Total,"The total area of the structure, including both finished and unfinished areas.",Structure,Number,,14.0,2.0,,Superficie totale en construction,Área Total de Construcción,Active,e0e1f19,100313.0,,,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2018-12-26 00:00:00,2021-06-17 00:00:00,,BuildingAreaTotal Field,https://ddwiki.reso.org/display/DDW20/BuildingAreaTotal+Field,2105078,,,"Interval Measure = ""Total""Premises Level = ""Building""Area = [value]"
Property,BuildingAreaUnits,Building Area Units,"A pick list of the unit of measurement for the area (e.g., Square Feet, Square Meters).",Structure,"String List, Single",,25.0,,,Unité de mesure de la superficie en construction,Unidades de Área de Construcción,Active,19f2e32,100404.0,Open with Enumerations,AreaUnits,No,"RESI,RLSE,RINC,MOBI,FARM,COMS,COML",,2016-06-21 00:00:00,2021-06-17 00:00:00,,BuildingAreaUnits Field,https://ddwiki.reso.org/display/DDW20/BuildingAreaUnits+Field,2105084,,,
Property,BuildingFeatures,Building Features,The features or amenities of the building or business park.,Structure,"String List, Multi",,1024.0,,,Caractéristiques du bâtiment,Características de Construcción,Active,8abfadc,100903.0,Open,BuildingFeatures,No,"COMS,COML",,2018-12-26 00:00:00,2021-06-17 00:00:00,,BuildingFeatures Field,https://ddwiki.reso.org/display/DDW20/BuildingFeatures+Field,2105090,,,
Property,BuildingName,Building Name,The name of the building or business park.,Structure,String,,50.0,,,Nom du bâtiment,Nombre de Edificio,Active,db5a3b7,100902.0,,,No,"COMS,COML",,2014-07-03 00:00:00,2021-06-17 00:00:00,,BuildingName Field,https://ddwiki.reso.org/display/DDW20/BuildingName+Field,2105096,,,"Premises Level = ""Building""Identifier Label = ""Name""Identifier = [value]"
Property,BusinessName,Business Name,The name of the business being sold.,Business,String,,255.0,,,Nom de l’entreprise,Nombre de Negocio,Active,0d33e79,100921.0,,,No,BUSO,,2015-07-21 00:00:00,2021-06-17 00:00:00,,BusinessName Field,https://ddwiki.reso.org/display/DDW20/BusinessName+Field,2105045,,,"Contact Label = ""Business""Company Name = [value]"
Property,BusinessType,Business Type,"The type of business being sold (e.g., Retail, Wholesale, Grocery, Food & Bev).",Business,"String List, Multi",,1024.0,,,Type d’entreprise,Tipo de Negocio,Active,f3124af,100906.0,Open with Enumerations,BusinessType,No,"COMS,COML,BUSO",,2018-12-26 00:00:00,2021-06-17 00:00:00,,BusinessType Field,https://ddwiki.reso.org/display/DDW20/BusinessType+Field,2105051,,,"Contact Label = ""Business"" Occupancy Classification = [value]"
Property,BuyerAgent,Buyer Agent,The buyer's agent involved in the transaction.,"Listing,AgentOffice,BuyerAgent",Resource,Member,,,,,,Active,2753b47,,,,,,OM,2022-01-07 00:00:00,2022-02-10 00:00:00,1.7.0,BuyerAgent Field,https://ddwiki.reso.org/display/DDW20/BuyerAgent+Field,2105068,BuyerAgentKey,MemberKey,
